date,product_id,sales_qty,inventory_qty,purchase_qty,unit_price,avg_demand_7,avg_demand_30,demand_volatility,inventory_coverage,demand_change,inventory_stress,stockout_risk,overstock_risk,mismatch_type,risk_score
2023-02-17,P001,30,287,17,173,25.714285714285715,26.066666666666663,4.5721725585067245,11.161111111111111,0.7142857142857153,0.0895968143354903,0,0,Balanced,1.5593073175769054
2023-02-18,P001,20,267,38,173,25.571428571428573,25.83333333333333,4.755948656056712,10.441340782122904,-0.1428571428571423,0.0957731407169609,0,0,Balanced,1.5032425957469226
2023-02-19,P001,25,242,34,173,24.571428571428573,25.766666666666666,3.823486317361114,9.848837209302324,-1.0,0.101534828807556,0,0,Balanced,1.3978133096121121
2023-02-20,P001,26,216,23,173,25.0,25.766666666666666,3.785938897200187,8.64,0.428571428571427,0.1157407407407407,0,0,Balanced,1.2793663252447116
2023-02-21,P001,20,196,6,173,24.142857142857142,25.266666666666666,4.180453381654974,8.118343195266272,-0.8571428571428577,0.1231778425655976,0,0,Balanced,1.4871535072078623
2023-02-22,P001,32,164,16,173,25.857142857142858,25.633333333333333,4.634241089562617,6.342541436464089,1.7142857142857153,0.1576655052264808,0,0,Balanced,1.8119622223391687
2023-02-23,P001,21,143,28,173,24.857142857142858,25.3,4.845223470201401,5.75287356321839,-1.0,0.1738261738261738,0,0,Balanced,1.7404801279735072
2023-02-24,P001,24,367,15,173,24.0,25.133333333333333,4.281744192888381,15.291666666666666,-0.8571428571428577,0.0653950953678474,0,0,Balanced,1.4886493769790095
2023-02-25,P001,28,339,6,173,25.142857142857142,25.366666666666667,4.099941927579444,13.482954545454543,1.1428571428571423,0.0741677201854193,0,0,Balanced,1.4956378669379713
2023-02-26,P001,30,309,5,173,25.857142857142858,25.73333333333333,4.488079449258578,11.950276243093922,0.7142857142857153,0.0836800739713361,0,0,Balanced,1.5311210146203842
2023-02-27,P001,22,287,32,173,25.285714285714285,25.766666666666666,4.715728494951259,11.350282485875706,-0.571428571428573,0.0881035340965654,0,0,Balanced,1.573056029819375
2023-02-28,P001,26,261,8,173,26.142857142857142,25.7,4.099941927579445,9.98360655737705,0.8571428571428577,0.1001642036124794,0,0,Balanced,1.4514932515086445
2023-03-01,P001,17,244,34,173,24.0,25.4,4.434711565216692,10.166666666666666,-2.1428571428571423,0.0983606557377049,0,0,Balanced,1.8081652260052885
2023-03-02,P001,22,222,11,173,24.142857142857142,25.133333333333333,4.336994790119516,9.195266272189349,0.1428571428571423,0.1087516087516087,0,0,Balanced,1.3840456699830876
2023-03-03,P001,26,196,26,173,24.428571428571427,25.1,4.391550328268401,8.023391812865498,0.2857142857142847,0.1246355685131195,0,0,Balanced,1.4369257398799369
2023-03-04,P001,25,171,30,173,24.0,25.03333333333333,4.1231056256176615,7.125,-0.428571428571427,0.1403508771929824,0,0,Balanced,1.3928214119960751
2023-03-05,P001,20,151,33,173,22.571428571428573,24.666666666666668,3.359421718944242,6.689873417721518,-1.428571428571427,0.1494796594134342,0,0,Balanced,1.368280631104275
2023-03-06,P001,22,129,29,173,22.571428571428573,24.3,3.359421718944242,5.715189873417721,0.0,0.1749723145071982,0,0,Balanced,1.0953126729368718
2023-03-07,P001,26,322,14,173,22.571428571428573,24.4,3.359421718944242,14.265822784810126,0.0,0.0700976042590949,0,0,Balanced,1.04287531781282
2023-03-08,P001,29,293,24,173,24.285714285714285,24.53333333333333,3.0937725468153903,12.06470588235294,1.7142857142857115,0.0828863968795709,0,0,Balanced,1.3124321053415449
2023-03-09,P001,24,269,18,173,24.571428571428573,24.566666666666663,2.935821455580641,10.94767441860465,0.2857142857142882,0.0913436006372809,0,0,Balanced,0.9835610941356904
2023-03-10,P001,26,243,37,173,24.571428571428573,24.8,2.935821455580641,9.88953488372093,0.0,0.1011169900058789,0,0,Balanced,0.9313049316771317
2023-03-11,P001,25,218,9,173,24.571428571428573,24.7,2.935821455580641,8.872093023255813,0.0,0.1127129750982962,0,0,Balanced,0.9371029242233404
2023-03-12,P001,34,184,10,173,26.571428571428573,25.0,3.909694909544008,6.924731182795698,2.0,0.1444099378881987,0,0,Balanced,1.6451134418073017
2023-03-13,P001,26,158,26,173,27.142857142857142,25.166666666666668,3.387652649872847,5.821052631578947,0.5714285714285694,0.1717902350813743,0,0,Balanced,1.2164766267882552
2023-03-14,P001,22,136,21,173,26.571428571428573,24.83333333333333,3.909694909544008,5.118279569892473,-0.5714285714285694,0.1953781512605042,0,0,Balanced,1.3848832627791685
2023-03-15,P001,24,521,19,173,25.857142857142858,24.866666666666667,3.8483144114695,20.14917127071823,-0.7142857142857153,0.0496298327392377,0,0,Balanced,1.3221663826676118
2023-03-16,P001,34,487,32,173,27.285714285714285,25.133333333333333,4.785891965429429,17.848167539267017,1.428571428571427,0.0560281607509533,0,0,Balanced,1.7494959557185907
2023-03-17,P001,21,466,6,173,26.571428571428573,25.166666666666668,5.34967733784456,17.53763440860215,-0.7142857142857117,0.0570202329858982,0,0,Balanced,1.7762704607034594
2023-03-18,P001,28,438,22,173,27.0,25.166666666666668,5.322906474223776,16.22222222222222,0.428571428571427,0.0616438356164383,0,0,Balanced,1.7134081457896375
2023-03-19,P001,19,419,31,173,24.857142857142858,24.8,5.047394424471944,16.856321839080458,-2.1428571428571423,0.0593249232867371,0,0,Balanced,1.9724522175563801
2023-03-20,P001,23,396,25,173,24.428571428571427,24.9,5.061526214398934,16.210526315789476,-0.4285714285714306,0.0616883116883116,0,0,Balanced,1.6350163058781222
2023-03-21,P001,26,370,27,173,25.0,24.933333333333334,4.96655480858378,14.8,0.571428571428573,0.0675675675675675,0,0,Balanced,1.6380359406446323
2023-03-22,P001,19,351,11,173,24.285714285714285,24.7,5.468524655221176,14.452941176470588,-0.7142857142857153,0.0691900691900691,0,0,Balanced,1.8180095740185305
2023-03-23,P001,32,319,23,173,24.0,25.1,4.898979485566352,13.291666666666666,-0.2857142857142847,0.0752351097178683,0,0,Balanced,1.5644542576716967
2023-03-24,P001,24,295,13,173,24.428571428571427,24.83333333333333,4.720774754816657,12.076023391812866,0.428571428571427,0.0828087167070217,0,0,Balanced,1.5433510705127933
2023-03-25,P001,16,279,16,173,22.714285714285715,24.666666666666668,5.34522483824848,12.283018867924527,-1.7142857142857115,0.0814132104454685,0,0,Balanced,1.9871311995544207
2023-03-26,P001,30,249,34,173,24.285714285714285,24.866666666666667,5.677860093212513,10.25294117647059,1.5714285714285694,0.0975329890992541,0,0,Balanced,2.066410236799095
2023-03-27,P001,27,222,11,173,24.857142857142858,24.83333333333333,5.727959829601094,8.931034482758621,0.571428571428573,0.1119691119691119,0,0,Balanced,1.8886582191505987
2023-03-28,P001,24,198,6,173,24.571428571428573,24.633333333333333,5.711308748355983,8.05813953488372,-0.2857142857142847,0.1240981240981241,0,0,Balanced,1.832584543698714
2023-03-29,P001,21,177,21,173,24.857142857142858,24.6,5.429197958832451,7.120689655172414,0.2857142857142847,0.1404358353510895,0,0,Balanced,1.7561201624681368
2023-03-30,P001,28,149,15,173,24.285714285714285,24.666666666666668,4.715728494951252,6.135294117647059,-0.571428571428573,0.1629913710450623,0,0,Balanced,1.610499948293621
2023-03-31,P001,31,389,16,173,25.285714285714285,25.133333333333333,5.345224838248488,15.384180790960452,1.0,0.0650018362100624,0,0,Balanced,1.8360683695795776
2023-04-01,P001,18,371,7,173,25.571428571428573,25.0,4.790864322059326,14.508379888268156,0.2857142857142882,0.0689256834809395,0,0,Balanced,1.528864995501125
2023-04-02,P001,22,349,25,173,24.428571428571427,24.866666666666667,4.5039665058384095,14.28654970760234,-1.142857142857146,0.0699959066721244,0,0,Balanced,1.6147593336590145
2023-04-03,P001,27,322,18,173,24.428571428571427,24.933333333333334,4.5039665058384095,13.181286549707604,0.0,0.0758651286601597,0,0,Balanced,1.3891225160816028
2023-04-04,P001,16,306,19,173,23.285714285714285,24.8,5.529143565818173,13.141104294478527,-1.1428571428571423,0.0760971055088702,0,0,Balanced,1.9253630510713156
2023-04-05,P001,28,278,14,173,24.285714285714285,25.0,5.677860093212512,11.447058823529412,1.0,0.0873586844809866,0,0,Balanced,1.947037370204247
2023-04-06,P001,19,259,14,173,23.0,24.766666666666666,5.715476066494075,11.26086956521739,-1.2857142857142847,0.0888030888030888,0,0,Balanced,2.0161872214926237
2023-04-07,P001,29,230,21,173,22.714285714285715,24.766666666666666,5.282495802626047,10.125786163522012,-0.2857142857142847,0.0987577639751552,0,0,Balanced,1.6912704799182487
2023-04-08,P001,16,214,29,173,22.428571428571427,24.5,5.623081683476377,9.54140127388535,-0.2857142857142882,0.1048064085447263,0,0,Balanced,1.7964705664581337
2023-04-09,P001,24,190,31,173,22.714285714285715,24.433333333333334,5.648430038936644,8.364779874213836,0.2857142857142882,0.1195488721804511,0,0,Balanced,1.8114463049140763
2023-04-10,P001,27,163,37,173,22.714285714285715,24.5,5.648430038936644,7.176100628930818,0.0,0.1393514460999123,0,0,Balanced,1.7642047347309493
2023-04-11,P001,28,135,15,173,24.428571428571427,24.3,5.061526214398932,5.526315789473685,1.7142857142857115,0.1809523809523809,0,0,Balanced,1.9517911976530122
2023-04-12,P001,31,598,17,173,24.857142857142858,24.466666666666665,5.520524474738832,24.057471264367816,0.4285714285714306,0.0415671285236502,0,0,Balanced,1.7626551923977607
2023-04-13,P001,20,578,5,173,25.0,24.4,5.354126134736336,23.12,0.1428571428571423,0.0432525951557093,0,0,Balanced,1.656435566570184
2023-04-14,P001,24,554,35,173,24.285714285714285,24.4,5.056820005836527,22.811764705882357,-0.7142857142857153,0.0438370293965961,0,0,Balanced,1.681821659306399
2023-04-15,P001,36,518,37,173,27.142857142857142,24.466666666666665,5.241773600241669,19.08421052631579,2.8571428571428577,0.0523993381136238,0,0,Balanced,2.170160320557884
2023-04-16,P001,26,492,25,173,27.428571428571427,24.633333333333333,5.09434794182543,17.9375,0.2857142857142847,0.0557491289198606,0,0,Balanced,1.6133218041504163
2023-04-17,P001,37,455,20,173,28.857142857142858,24.933333333333334,6.229729031789738,15.767326732673268,1.4285714285714306,0.0634222919937205,0,0,Balanced,2.1863441412480675
2023-04-18,P001,22,433,27,173,28.0,25.03333333333333,6.757711644237769,15.464285714285714,-0.8571428571428577,0.0646651270207852,0,0,Balanced,2.231074628210295
2023-04-19,P001,20,413,14,173,26.428571428571427,24.933333333333334,7.207800007795789,15.627027027027028,-1.571428571428573,0.0639916983742649,0,0,Balanced,2.5086215658115836
2023-04-20,P001,27,386,37,173,27.428571428571427,24.966666666666665,6.629659188252516,14.072916666666668,1.0,0.0710584752035529,0,0,Balanced,2.224426994077531
2023-04-21,P001,20,366,26,173,26.857142857142858,25.0,7.128079952520444,13.627659574468083,-0.5714285714285694,0.0733801717408274,0,0,Balanced,2.2893997859122606
2023-04-22,P001,31,335,10,173,26.142857142857142,24.966666666666665,6.256425268702341,12.814207650273223,-0.7142857142857153,0.0780383795309168,0,0,Balanced,2.058803913233304
2023-04-23,P001,23,312,14,173,25.714285714285715,24.933333333333334,6.369570517030845,12.133333333333333,-0.428571428571427,0.0824175824175824,0,0,Balanced,2.03779423203233
2023-04-24,P001,23,289,20,173,23.714285714285715,25.166666666666668,3.9880774697543,12.186746987951809,-2.0,0.0820563519525457,0,0,Balanced,1.6374514169025631
2023-04-25,P001,38,251,17,173,26.0,25.433333333333334,6.582805886043833,9.653846153846152,2.2857142857142847,0.1035856573705179,0,0,Balanced,2.4837774516412656
2023-04-26,P001,21,230,24,173,26.142857142857142,25.23333333333333,6.440201120787338,8.797814207650273,0.1428571428571423,0.1136645962732919,0,0,Balanced,2.017464062944276
2023-04-27,P001,28,202,8,173,26.285714285714285,25.366666666666667,6.473388749701497,7.684782608695652,0.1428571428571423,0.1301272984441301,0,0,Balanced,2.0356517027039427
2023-04-28,P001,16,186,24,173,25.714285714285715,25.2,7.250615737399726,7.233333333333333,-0.5714285714285694,0.1382488479262673,0,0,Balanced,2.358594859468765
2023-04-29,P001,20,166,26,173,24.142857142857142,24.933333333333334,7.104659772022194,6.875739644970414,-1.571428571428573,0.1454388984509466,0,0,Balanced,2.5184030951178458
2023-04-30,P001,30,136,33,173,25.142857142857142,24.9,7.403345447128871,5.409090909090909,1.0,0.1848739495798319,0,0,Balanced,2.5134406089285775
2023-05-01,P001,13,408,20,173,23.714285714285715,24.73333333333333,8.731442906993962,17.204819277108435,-1.428571428571427,0.0581232492997198,0,0,Balanced,2.934208782462334
2023-05-02,P001,24,384,27,173,21.714285714285715,24.8,6.129553700835686,17.684210526315788,-2.0,0.056547619047619,0,0,Balanced,2.2671399197745155
2023-05-03,P001,17,367,34,173,21.142857142857142,24.466666666666665,6.388233230676826,17.35810810810811,-0.571428571428573,0.0576099649669131,0,0,Balanced,2.059560665972219
2023-05-04,P001,22,345,34,173,20.285714285714285,24.666666666666668,5.677860093212502,17.007042253521128,-0.8571428571428577,0.0587991718426501,0,0,Balanced,1.9041861853136468
2023-05-05,P001,34,311,7,173,22.857142857142858,24.866666666666667,7.267016155859552,13.60625,2.571428571428573,0.0734956361966008,0,0,Balanced,2.7311383791418806
2023-05-06,P001,27,284,28,173,23.857142857142858,25.133333333333333,7.289914755527468,11.904191616766466,1.0,0.0840040241448692,0,0,Balanced,2.428976438730675
2023-05-07,P001,25,259,17,173,23.142857142857142,25.0,6.817344825970769,11.191358024691358,-0.7142857142857153,0.0893546607832322,0,0,Balanced,2.23273792103999
2023-05-08,P001,26,233,36,173,25.0,25.33333333333333,5.163977794943223,9.32,1.8571428571428577,0.1072961373390558,0,0,Balanced,1.9742699785810665
2023-05-09,P001,27,206,16,173,25.428571428571427,25.433333333333334,5.191568255583372,8.10112359550562,0.428571428571427,0.1234396671289875,0,0,Balanced,1.7049045959537907
2023-05-10,P001,31,175,12,173,27.428571428571427,25.566666666666663,3.952094080237427,6.380208333333334,2.0,0.156734693877551,0,0,Balanced,1.6639955710100036
2023-05-11,P001,22,153,28,173,27.428571428571427,25.366666666666667,3.952094080237427,5.578125,0.0,0.1792717086834734,0,0,Balanced,1.2752640784129647
2023-05-12,P001,19,134,20,173,25.285714285714285,24.966666666666665,3.860668582611297,5.299435028248587,-2.1428571428571423,0.1886993603411513,0,0,Balanced,1.6811216835253933
2023-05-13,P001,28,451,36,173,25.428571428571427,25.23333333333333,3.952094080237418,17.735955056179776,0.1428571428571423,0.0563826417484954,0,0,Balanced,1.2423909735169014
2023-05-14,P001,19,432,38,173,24.571428571428573,25.066666666666663,4.64962876142253,17.58139534883721,-0.8571428571428541,0.0568783068783068,0,0,Balanced,1.5947563532944833
2023-05-15,P001,24,408,39,173,24.285714285714285,24.666666666666668,4.608480795022935,16.8,-0.2857142857142882,0.0595238095238095,0,0,Balanced,1.4694490004116427
2023-05-16,P001,24,384,36,173,23.857142857142858,24.6,4.45078912211349,16.095808383233532,-0.428571428571427,0.0621279761904761,0,0,Balanced,1.4520150104435705
2023-05-17,P001,25,359,21,173,23.0,24.2,3.265986323710894,15.608695652173912,-0.8571428571428577,0.064066852367688,0,0,Balanced,1.1832578947256835
2023-05-18,P001,29,330,6,173,24.0,24.433333333333334,3.91578004149024,13.75,1.0,0.0727272727272727,0,0,Balanced,1.4110976488107083
2023-05-19,P001,24,306,30,173,24.714285714285715,24.566666666666663,3.251373336211726,12.38150289017341,0.7142857142857153,0.080765639589169,0,0,Balanced,1.1586519635152452
2023-05-20,P001,28,278,21,173,24.714285714285715,24.6,3.251373336211726,11.248554913294797,0.0,0.0889003083247687,0,0,Balanced,1.0198621550259022
2023-05-21,P001,15,263,6,173,24.142857142857142,24.433333333333334,4.525062483125559,10.893491124260356,-0.571428571428573,0.0917979359043997,0,0,Balanced,1.5177034271755823
2023-05-22,P001,25,238,12,173,24.285714285714285,24.23333333333333,4.535573676110725,9.8,0.1428571428571423,0.1020408163265306,0,0,Balanced,1.440263939567911
2023-05-23,P001,21,217,10,173,23.857142857142858,24.166666666666668,4.705619740571597,9.095808383233532,-0.428571428571427,0.1099407504937458,0,0,Balanced,1.5523705831326375
2023-05-24,P001,23,194,13,173,23.571428571428573,24.166666666666668,4.685336802448775,8.23030303030303,-0.2857142857142847,0.1215022091310751,0,0,Balanced,1.5234950024430272
2023-05-25,P001,24,170,5,173,22.857142857142858,23.7,4.059087394500196,7.4375,-0.7142857142857153,0.134453781512605,0,0,Balanced,1.4278102519635043
2023-05-26,P001,31,139,9,173,23.857142857142858,24.03333333333333,5.113008619478077,5.826347305389222,1.0,0.171634121274409,0,0,Balanced,1.8197196464806273
2023-05-27,P001,22,596,13,173,23.0,23.83333333333333,4.795831523312712,25.91304347826087,-0.8571428571428577,0.0385906040268456,0,0,Balanced,1.6294733304358078
2023-05-28,P001,20,576,18,173,23.714285714285715,23.966666666666665,3.6384193323605785,24.289156626506024,0.7142857142857153,0.0411706349206349,0,0,Balanced,1.254968260025634
2023-05-29,P001,16,560,31,173,22.428571428571427,23.83333333333333,4.577377082170623,24.96815286624204,-1.2857142857142885,0.0400510204081632,0,0,Balanced,1.6503814919981261
2023-05-30,P001,29,531,13,173,23.571428571428573,23.8,5.126959555693241,22.527272727272727,1.142857142857146,0.0443906376109766,0,0,Balanced,1.7888546140848898
2023-05-31,P001,22,509,33,173,23.428571428571427,24.1,5.159365040297843,21.72560975609756,-0.1428571428571459,0.046028627561044,0,0,Balanced,1.599395254441304
2023-06-01,P001,32,477,24,173,24.571428571428573,24.366666666666667,6.106202935189288,19.412790697674417,1.142857142857146,0.0515124288709194,0,0,Balanced,2.0861885235636755
2023-06-02,P001,23,454,19,173,23.428571428571427,24.566666666666663,5.411627692821655,19.37804878048781,-1.142857142857146,0.0516047828823159,0,0,Balanced,1.8778621278590837
2023-06-03,P001,28,426,7,173,24.285714285714285,24.766666666666666,5.618845839799181,17.541176470588237,0.8571428571428577,0.0570087189805499,0,0,Balanced,1.8855866828586005
2023-06-04,P001,27,399,27,173,25.285714285714285,24.53333333333333,5.345224838248492,15.779661016949154,1.0,0.0633727175080558,0,0,Balanced,1.8352538102285754
2023-06-05,P001,25,374,13,173,26.571428571428573,24.466666666666665,3.505098327538672,14.0752688172043,1.2857142857142885,0.0710466004583651,0,0,Balanced,1.3441956556336419
2023-06-06,P001,18,356,34,173,25.0,24.23333333333333,4.546060565661954,14.24,-1.571428571428573,0.0702247191011236,0,0,Balanced,1.7132162435348626
2023-06-07,P001,28,328,23,173,25.857142857142858,24.3,4.450789122113502,12.685082872928175,0.8571428571428577,0.0788327526132404,0,0,Balanced,1.5460816843692422
2023-06-08,P001,25,303,7,173,24.857142857142858,24.23333333333333,3.53216512583861,12.189655172413794,-1.0,0.082036775106082,0,0,Balanced,1.300667925304624
2023-06-09,P001,20,283,7,173,24.428571428571427,23.866666666666667,3.952094080237413,11.584795321637428,-0.4285714285714306,0.0863200403836446,0,0,Balanced,1.3145025299773323
2023-06-10,P001,19,264,38,173,23.142857142857142,23.766666666666666,4.059087394500197,11.407407407407408,-1.2857142857142847,0.0876623376623376,0,0,Balanced,1.5187002443240847
2023-06-11,P001,21,243,6,173,22.285714285714285,23.83333333333333,3.7289089429432014,10.903846153846157,-0.8571428571428577,0.091710758377425,0,0,Balanced,1.3359566335002442
2023-06-12,P001,20,223,31,173,21.571428571428573,23.566666666666663,3.598941643369727,10.33774834437086,-0.7142857142857117,0.096732863549007,0,0,Balanced,1.2709060676425639
2023-06-13,P001,30,193,27,173,23.285714285714285,23.933333333333334,4.386125310350261,8.28834355828221,1.7142857142857115,0.1206513693560325,0,0,Balanced,1.7190204206402369
2023-06-14,P001,21,172,36,173,22.285714285714285,23.83333333333333,3.903600291794117,7.717948717948718,-1.0,0.1295681063122923,0,0,Balanced,1.435864140694381
2023-06-15,P001,29,143,39,173,22.857142857142858,24.0,4.598136268408871,6.25625,0.571428571428573,0.1598401598401598,0,0,Balanced,1.5736466747284559
2023-06-16,P001,20,415,22,173,22.857142857142858,23.83333333333333,4.598136268408871,18.15625,0.0,0.0550774526678141,0,0,Balanced,1.4069796068565685
