order_item_id,order_id,product_id,quantity,price
225,363,8,4,28103.66
226,1901,58,3,27237.27
227,3503,40,2,43376.66
228,3833,24,3,31260.09
229,6219,31,1,29566.06
230,9874,59,4,27126.92
231,1520,21,2,13106.65
232,5222,14,1,21760.57
233,8234,7,1,17011.25
234,7204,3,4,4837.8
235,2409,26,3,16084.96
236,3746,28,2,41690.2
237,5965,44,4,13423.2
238,3995,19,1,23784.3
239,4708,13,4,31072.04
240,2637,59,2,31788.07
241,6535,53,4,13541.34
242,9661,1,2,5566.73
243,6637,39,1,784.99
244,7681,38,1,6927.66
245,7657,9,4,16333.91
246,5525,21,2,14266.01
247,7696,1,2,5949.49
248,9117,8,2,26469.1
249,2643,22,4,35683.77
250,91,26,3,18538.71
251,5360,28,3,34508.26
252,4699,17,2,18929.81
253,5262,57,2,2311.86
254,9519,21,1,17753.11
255,2748,28,1,37102.84
256,5716,18,3,22471.85
257,3189,33,3,38595.86
258,7424,29,1,3099.24
259,7706,31,3,31232.07
260,7442,12,2,42385.18
261,164,54,4,14528.34
262,3294,59,3,25203.06
263,9555,46,3,3266.02
264,3069,19,2,29659.71
265,7230,33,4,29493.59
266,6082,54,2,20251.03
267,138,30,2,1420.55
268,1841,6,1,7045.32
269,8299,20,2,31102.15
270,1719,54,1,19511.67
271,2099,33,3,30651.37
272,1686,29,3,3370.17
273,681,53,4,15895.68
274,6197,59,3,27187.53
275,2354,53,2,13574.74
276,7179,54,3,19639.16
277,7529,53,1,15525.42
278,6719,49,3,25586.85
279,1139,35,3,1484.76
280,1672,26,1,18708.1
281,2643,23,1,18622.37
282,7753,37,1,36760.67
283,2888,27,1,40145.76
284,5135,48,1,23359.96
285,1935,48,3,23887.04
286,1385,23,2,16166.6
287,5895,38,2,8416.38
288,213,50,4,27987.97
289,2158,50,4,26134.37
290,410,30,4,1314.0
291,3393,51,2,41010.04
292,7091,49,1,21628.47
293,5978,43,3,15692.15
294,8090,42,1,18391.97
295,1372,18,2,26436.88
296,2569,50,4,22982.94
297,4250,30,4,1564.81
298,6003,19,4,29709.44
299,9733,55,3,6831.68
300,6766,45,2,23881.89
301,8599,42,3,18351.28
302,1244,43,4,20748.56
303,6629,1,3,4935.68
304,9925,45,2,24229.84
305,5949,4,1,12455.25
306,1252,17,4,20271.02
307,9189,37,1,45703.28
308,9391,6,2,7133.48
309,2057,40,2,44760.04
310,5323,49,3,27614.41
311,9861,44,2,12750.2
312,4299,50,3,23656.54
313,2563,41,3,32023.01
314,5466,57,3,3062.95
315,3849,31,3,35829.15
316,5112,38,2,7578.75
317,5843,22,1,34859.24
318,7889,21,2,17635.05
319,9649,22,2,26339.16
320,7738,51,1,35082.3
321,1390,45,1,32397.3
322,6616,35,1,1980.59
323,1870,60,3,20683.65
324,4234,29,3,3430.14
325,9719,24,1,38857.91
326,2429,17,3,17963.06
327,4999,36,3,16718.49
328,6845,45,2,30666.72
329,3110,50,1,21241.4
330,1501,60,1,18413.51
331,582,23,3,19460.5
332,2265,10,4,19991.47
333,9285,53,3,14904.75
334,1354,29,4,2788.42
335,279,37,1,34630.81
336,3853,27,1,42338.38
337,4691,20,1,38604.61
338,5564,12,1,38124.55
339,880,38,1,8330.42
340,1074,58,1,26179.08
341,4074,6,2,7781.83
342,2937,54,2,18958.57
343,8639,26,1,19345.93
344,7123,24,3,28254.74
345,332,46,3,3844.11
346,8117,2,4,37549.16
347,7757,4,1,10926.61
348,4068,30,2,1756.06
349,8129,2,2,38904.16
350,1717,57,3,2978.5
351,7172,32,3,27448.98
352,1544,6,1,6502.49
353,9801,58,3,23284.12
354,9974,1,3,4642.15
355,6599,42,3,16190.16
356,4328,23,1,14273.23
357,4477,54,4,19607.25
358,2257,29,1,3449.91
359,7966,57,4,3128.96
360,3147,53,1,15200.7
361,5035,8,4,25964.41
362,783,55,2,6118.05
363,5447,43,2,18104.42
364,7229,24,3,27523.09
365,9027,54,2,14449.59
366,5648,13,2,36347.28
367,6068,12,3,44013.08
368,6922,5,3,25315.24
369,4893,19,4,27508.35
370,5326,18,1,23987.0
371,7557,15,2,13523.33
372,4299,12,1,36201.27
373,4470,46,4,4156.07
374,2521,11,1,28542.17
375,1548,5,4,21063.58
376,4148,19,2,27382.18
377,6495,2,1,41857.82
378,3915,36,3,17301.58
379,1767,9,3,15791.44
380,843,59,2,27969.82
381,9287,8,1,29123.53
382,3906,31,2,33181.13
383,46,47,2,38867.12
384,4964,30,4,1423.92
385,5723,56,2,29956.53
386,6163,14,2,23920.31
387,2899,59,1,31680.14
388,7797,23,2,19003.49
389,7797,7,4,17874.77
390,7107,21,3,16659.55
391,5398,8,1,21238.64
392,3768,4,4,15467.72
393,477,8,4,24604.15
394,5039,41,1,31344.49
395,6773,11,2,28292.87
396,2902,24,4,36372.47
397,7125,9,4,17482.31
398,7780,17,3,17731.34
399,5810,18,2,21812.25
400,9917,21,1,16710.68
401,5616,31,2,30155.86
402,4836,9,2,19019.57
403,2912,45,4,26897.3
404,5346,34,2,30035.14
405,4634,17,2,20586.84
406,8310,21,4,13364.81
407,7398,23,3,17461.31
408,2289,44,4,11940.35
409,8685,36,2,17311.37
410,6338,34,1,38363.68
411,1865,10,4,16984.78
412,3963,30,1,1365.29
413,1453,36,2,19909.37
414,1991,32,2,30499.07
415,1345,27,4,37168.35
416,7785,56,3,25589.87
417,1641,1,2,5605.58
418,1955,17,4,17026.0
419,4946,44,3,10244.96
420,4822,9,2,16774.32
421,6544,18,1,27146.46
422,559,22,2,32713.18
423,8307,30,1,1657.13
424,7957,11,3,34518.37
425,6122,56,4,27643.96
426,3465,60,3,24873.24
427,6109,42,1,20415.21
428,3788,42,2,19616.58
429,8456,39,2,969.06
430,330,15,1,13783.52
431,6319,48,3,25054.53
432,5332,36,1,17328.73
433,6539,12,1,44304.39
434,7920,47,1,32178.4
435,8063,53,3,15753.74
436,6568,26,1,16912.05
437,6532,49,1,26752.42
438,384,6,3,6328.43
439,5222,35,3,2114.33
440,3890,45,2,32995.04
441,3630,2,3,41261.67
442,4952,23,3,19714.06
443,6186,4,2,13665.53
444,6236,38,1,6071.85
445,8472,43,1,16420.55
446,1869,3,3,4669.21
447,1766,42,2,15373.79
448,6938,9,1,16126.59
449,7554,19,1,31995.67
450,7393,2,3,36914.77
451,4444,55,2,7099.83
452,3419,19,4,31128.87
453,4797,1,4,4703.01
454,2490,53,1,15482.28
455,8673,7,2,18722.39
456,4943,10,4,14624.39
457,9390,50,3,20750.66
458,6659,5,1,24131.52
459,8010,40,1,40369.83
460,8029,7,2,16951.18
461,9799,54,2,18614.64
462,9764,38,2,6234.83
463,6742,52,3,20026.84
464,4575,10,4,14671.31
465,7655,24,1,30485.83
466,9922,6,2,7961.31
467,9905,44,3,13364.17
468,4038,42,1,15283.28
469,9811,39,3,1068.71
470,1179,7,2,21337.29
471,4550,55,2,7025.87
472,2,30,3,1424.65
473,4599,48,4,27285.31
474,9404,27,4,32324.51
475,4746,33,4,31454.91
476,1213,3,2,5434.22
477,9512,58,3,22563.34
478,5125,39,4,1051.86
479,7950,4,3,11127.38
480,8415,60,3,18088.84
481,7257,37,4,32859.09
482,710,5,1,19569.54
483,4547,38,4,6840.17
484,3695,31,1,36608.34
485,6386,40,2,41402.35
486,5271,45,4,27019.23
487,3521,22,4,27204.4
488,1103,41,4,31991.61
489,5873,8,3,27308.49
490,5608,32,3,29237.63
491,4518,16,4,16594.26
492,8846,14,4,23601.12
493,915,48,1,24232.64
494,801,45,3,31275.33
495,3061,36,4,16822.72
496,3873,6,1,7267.95
497,6061,15,1,12039.52
498,3588,11,1,31129.72
499,8530,26,4,14598.98
500,5145,21,3,18349.26
501,2275,17,1,16338.99
502,2294,27,4,35424.74
503,4455,31,4,28926.25
504,1234,14,1,21098.72
505,3986,52,4,18575.22
506,6008,33,1,30977.89
507,925,2,2,36669.23
508,745,23,1,15589.73
509,8584,38,1,8709.85
510,7746,54,4,15951.88
511,2248,37,1,36008.68
512,7262,26,2,16446.49
513,303,2,1,40266.88
514,3239,36,2,21881.74
515,8408,27,2,39450.29
516,2752,13,1,43035.58
517,9460,4,4,12332.36
518,3212,24,1,38062.22
519,3108,51,3,36592.92
520,6123,24,4,34504.44
521,4279,11,2,26682.63
522,334,40,3,31511.33
523,2204,17,2,16863.13
524,2603,39,2,791.37
525,9613,23,3,16581.98
526,174,39,4,935.57
527,7085,36,4,21776.59
528,9297,36,1,16381.54
529,30,43,3,17769.13
530,8624,5,3,22278.38
531,7569,57,2,2219.18
532,9184,30,1,1269.88
533,9004,7,4,23444.97
534,636,46,2,3671.51
535,9811,55,1,6647.44
536,2219,2,4,37695.27
537,7744,40,2,44505.04
538,2865,59,1,29522.32
539,109,54,1,16290.75
540,268,30,1,1686.04
541,6263,42,1,15518.27
542,4124,29,3,2862.13
543,109,46,1,3893.97
544,3046,15,1,15771.9
545,3487,57,4,2750.54
546,6644,11,1,33921.13
547,2571,7,4,18746.25
548,1932,19,3,30997.83
549,215,30,4,1746.05
550,1654,57,4,2541.75
551,8797,38,1,7153.63
552,9279,7,3,20217.76
553,3465,54,4,15387.07
554,6158,36,4,16159.21
555,992,14,2,24979.36
556,2499,24,1,34231.6
557,4992,5,3,20879.0
558,2567,11,1,31946.17
559,3291,48,2,30221.88
560,4887,39,3,963.85
561,906,27,2,44035.11
562,783,26,3,19422.73
563,1847,16,2,12475.78
564,6034,50,3,23295.52
565,5146,57,4,2710.05
566,8921,9,4,17205.49
567,936,8,2,23495.54
568,2475,31,1,25922.73
569,7939,14,1,21058.37
570,8540,60,4,22148.73
571,896,8,4,24053.23
572,8563,38,3,7076.4
573,3410,43,1,20341.24
574,4078,29,2,3290.78
575,398,32,1,33078.91
576,2483,20,3,30350.57
577,32,45,3,24397.26
578,811,53,2,12115.21
579,518,22,2,25874.85
580,5278,22,4,27700.43
581,5254,59,3,27911.06
582,9940,1,3,4867.23
583,7554,33,4,37929.95
584,3082,41,3,27962.1
585,1085,37,3,37459.92
586,8705,31,1,26851.88
587,2338,39,4,873.34
588,804,15,2,12485.3
589,8360,6,4,6279.83
590,916,52,4,20085.66
591,9440,33,3,32445.91
592,5688,6,4,5728.67
593,17,11,2,29237.51
594,3751,47,4,39086.06
595,1494,22,4,29153.37
596,133,18,3,23540.81
597,2783,54,3,17173.46
598,9234,10,4,20604.95
599,6213,56,3,26637.0
600,8254,28,3,42622.0
601,5447,42,1,18974.9
602,2446,26,2,18040.67
603,7262,58,1,25768.32
604,4497,18,3,20166.68
605,397,8,4,28707.45
606,9023,6,1,5946.09
607,7319,55,3,6421.22
608,2454,26,1,15402.3
609,1561,47,2,36167.61
610,7980,31,3,27187.12
611,7780,33,4,36566.21
612,9109,29,2,3171.27
613,7792,19,3,28854.87
614,4078,27,3,38873.22
615,8989,59,1,24664.88
616,5621,18,3,23275.17
617,2558,4,1,11425.94
618,8072,23,4,20175.36
619,706,8,1,26370.99
620,8372,40,3,38752.86
621,2455,24,1,38040.07
622,1238,5,4,22210.81
623,6252,48,4,22961.05
624,1660,11,1,33611.42
625,7633,43,1,20815.75
626,6312,57,3,2798.56
627,8281,14,2,18643.12
628,4121,11,2,36290.42
629,2170,13,4,33750.76
630,1597,22,4,34708.81
631,1352,40,1,45484.93
632,7536,14,1,23925.49
633,134,20,3,31848.03
634,3191,1,4,4801.96
635,1559,21,3,16846.15
636,3151,51,2,31853.61
637,2006,25,1,22909.66
638,8868,28,2,36789.19
639,963,37,4,31688.92
640,6573,32,3,29583.36
641,8585,56,4,29894.66
642,8645,36,1,18835.41
643,5248,36,3,16901.96
644,12,2,1,44326.12
645,7901,40,4,31911.0
646,4161,29,4,2905.63
647,3809,48,4,24476.99
648,8725,46,1,3659.26
649,1726,16,2,12570.04
650,2651,27,4,45039.43
651,7852,9,2,19247.22
652,8029,56,1,31950.06
653,6109,40,4,35802.35
654,2509,45,4,27071.74
655,9346,5,4,27466.62
656,1679,57,2,2167.71
657,1752,13,1,31833.35
658,7730,45,2,26410.95
659,3688,25,4,25710.56
660,4789,5,4,19946.46
661,6856,46,1,4026.45
662,4270,9,2,18173.23
663,7534,49,2,20294.2
664,7996,19,2,23403.39
665,6270,5,4,22037.16
666,1152,32,2,29104.57
667,9388,8,3,23065.12
668,4431,19,4,27245.23
669,4272,3,2,4871.62
670,7390,23,4,18653.38
671,5647,43,3,17447.07
672,2726,10,2,15636.03
673,1928,20,3,38480.99
674,8701,38,3,6691.15
675,6479,21,4,15772.92
676,7910,19,3,22524.11
677,691,14,2,21065.05
678,5412,2,3,33773.23
679,5140,32,2,25638.53
680,6669,26,1,20385.26
681,3628,37,3,36974.9
682,1581,45,1,25025.62
683,6677,44,3,13480.6
684,5999,40,4,35740.83
685,407,28,1,43131.1
686,8750,24,3,37633.23
687,771,18,1,21747.97
688,5725,17,2,19782.06
689,3806,43,2,15091.76
690,2496,47,2,33003.64
691,2393,37,3,44536.73
692,434,52,3,21088.95
693,1172,19,3,24617.97
694,7649,13,2,29982.46
695,3222,20,1,36188.4
696,3453,17,3,16130.03
697,7470,27,4,42653.37
698,4469,51,4,37683.34
699,1050,4,2,12580.26
700,300,31,3,28734.41
701,8135,60,3,22010.47
702,8456,26,4,19323.59
703,7485,37,2,38436.34
704,3851,1,1,4547.18
705,6843,12,1,39150.53
706,2792,42,3,17145.74
707,528,45,2,28939.47
708,873,51,2,32309.34
709,6859,16,1,12280.55
710,2826,59,4,29858.13
711,3643,34,3,32733.93
712,2613,24,1,31805.68
713,7645,41,2,34466.57
714,4099,24,2,29186.78
715,7632,37,2,44681.22
716,2921,58,1,25994.16
717,5704,43,4,18287.87
718,9500,4,3,12844.08
719,7064,51,1,32854.44
720,4674,57,4,2524.56
721,7430,8,4,25851.46
722,4883,59,3,25970.38
723,2706,16,4,16834.83
724,62,49,1,19772.78
725,4568,43,4,16758.08
726,7956,59,1,31842.53
727,6712,9,2,13778.13
728,2487,41,1,29132.68
729,1403,24,4,35959.12
730,3202,39,2,897.25
731,8327,1,3,5956.64
732,35,3,4,4790.91
733,5415,9,3,19241.2
734,656,48,2,26885.99
735,8590,46,1,3525.06
736,5408,53,4,11398.89
737,1460,47,4,35086.57
738,5959,36,1,19247.04
739,9303,47,4,33622.25
740,7113,58,3,26896.69
741,3685,11,2,29887.4
742,9632,49,4,24480.84
743,7805,41,3,24788.85
744,7359,55,3,5956.36
745,3042,45,4,31801.61
746,3217,3,4,6011.3
747,7941,34,2,32602.95
748,8590,35,1,2042.08
749,8563,16,2,17007.7
750,483,14,2,22102.76
751,703,36,1,17603.87
752,1536,3,1,5778.97
753,8977,48,3,30240.47
754,4356,50,3,20033.38
755,7811,60,1,20547.25
756,2816,6,1,6945.73
757,7903,16,3,17171.56
758,1084,52,1,21260.57
759,2043,40,2,35701.15
760,846,32,4,31142.57
761,9772,34,4,29321.65
762,5542,32,1,29130.57
763,8215,33,1,28150.91
764,458,13,4,35467.17
765,8341,28,4,43493.39
766,5618,18,2,21188.11
767,8752,53,1,14705.17
768,3595,37,1,36360.48
769,2957,24,4,27714.76
770,2767,1,3,6139.02
771,4787,48,1,24777.45
772,5336,29,3,3696.48
773,3607,27,2,39533.01
774,9714,14,3,24116.42
775,2850,24,4,33400.55
776,707,15,4,14786.21
777,5786,10,2,19914.56
778,2365,24,2,33743.46
779,93,16,1,16246.61
780,524,31,3,31080.95
781,5381,29,3,3989.98
782,1340,9,2,13659.94
783,819,36,2,17800.59
784,9799,11,2,28184.05
785,7983,19,1,25148.06
786,5247,16,2,12536.38
787,3243,9,4,16298.6
788,1020,44,2,9360.2
789,2010,53,3,13981.15
790,9635,27,1,44412.9
791,7826,34,4,28757.04
792,6084,11,3,33865.02
793,4947,19,3,24767.67
794,6342,8,1,22118.98
795,4193,43,1,20347.72
796,4036,59,4,27189.24
797,2785,48,2,21434.19
798,2052,55,3,6146.43
799,5845,20,1,40810.27
800,2076,41,2,32833.87
801,2112,11,3,32660.66
802,7943,13,3,42582.23
803,8776,17,3,20874.36
804,7523,43,2,17734.73
805,9356,43,2,17886.41
806,8019,23,4,19763.53
807,9386,54,3,14394.17
808,5364,50,4,22613.78
809,7590,12,3,37470.21
810,3346,9,4,14502.51
811,1820,27,1,33640.14
812,5824,25,1,21714.65
813,5926,23,2,17608.7
814,4192,55,3,5960.59
815,5691,52,1,18317.55
816,3934,39,3,1027.19
817,2646,9,1,17759.42
818,1586,42,3,16108.89
819,9925,25,3,18205.11
820,6123,25,4,18205.45
821,6855,10,1,19054.56
822,2835,60,2,17739.07
823,6892,15,3,17085.5
824,670,37,3,41807.58
825,840,44,1,11828.48
826,7069,51,2,31545.18
827,5100,3,1,4551.91
828,2045,24,2,32404.36
829,8849,24,2,31513.15
830,8376,58,3,21337.0
831,3086,9,1,14065.32
832,5904,50,1,22114.34
833,9919,33,4,35627.08
834,3602,14,2,21803.0
835,1381,3,2,5123.49
836,3807,56,4,33578.5
837,5361,6,1,6536.4
838,7720,16,3,16796.37
839,9545,35,2,1523.67
840,9966,17,3,21042.37
841,7089,5,2,24088.77
842,1510,22,2,30641.67
843,1863,16,3,15100.05
844,152,55,2,6418.38
845,1508,13,3,40789.93
846,6427,43,3,15096.51
847,7467,12,3,35683.18
848,2698,10,1,17291.21
849,767,10,4,20546.31
850,2420,52,1,15888.18
851,6077,48,2,24537.79
852,3862,58,4,25563.51
853,7478,14,3,26267.59
854,9606,33,3,37775.93
855,3378,39,3,1123.11
856,9004,41,1,29803.13
857,9414,45,3,31195.95
858,1526,41,1,33671.74
859,1571,28,1,38330.0
860,9310,22,3,25796.88
861,8958,18,4,19216.38
862,4126,15,1,16799.88
863,2490,17,1,15310.7
864,8762,2,2,35822.61
865,5525,9,1,18420.99
866,8046,13,2,35103.53
867,1931,21,3,13901.9
868,1094,14,2,19556.23
869,9939,41,2,24420.81
870,8992,15,1,15320.27
871,8091,2,1,35942.33
872,7342,27,2,31297.27
873,5645,34,2,27794.93
874,9649,21,2,17701.38
875,4467,37,4,33425.15
876,6610,48,1,25509.91
877,1513,13,3,34420.42
878,3582,42,1,16303.04
879,2010,7,2,17712.06
880,7339,35,1,1896.4
881,3791,24,4,37514.51
882,2406,51,3,39592.98
883,7017,55,3,5774.11
884,961,47,2,31896.87
885,9166,1,2,5073.08
886,6067,42,1,17413.97
887,1014,21,1,15721.43
888,9691,41,1,28060.87
889,4256,20,1,35773.16
890,6725,19,1,23208.24
891,2617,21,4,14355.15
892,8894,59,4,29720.41
893,2144,57,1,2904.82
894,7839,18,1,24505.53
895,8902,39,2,898.24
896,2101,25,4,21270.33
897,5432,20,3,30583.17
898,7391,37,2,45549.68
899,2860,31,4,36049.32
900,6151,21,2,18221.91
901,8116,48,2,26188.48
902,7665,16,4,14393.52
903,2813,7,4,23380.11
904,4703,41,4,28503.51
905,5933,40,3,35286.32
906,681,43,3,18102.33
907,5256,32,4,24740.02
908,7914,7,4,22620.22
909,169,40,3,37763.44
910,8694,12,3,40538.32
911,5735,52,4,19562.13
912,5066,53,1,13983.32
913,6650,34,3,38120.37
914,8038,53,2,11326.54
915,1204,58,2,24116.09
916,1267,18,3,20981.47
917,2597,13,4,31417.42
918,1828,1,3,4463.18
919,1685,56,3,32561.17
920,5036,34,4,31640.44
921,4840,1,3,5738.36
922,4687,25,3,25176.55
923,3736,54,3,19583.88
924,5994,9,1,14747.13
925,6835,60,1,22699.59
926,2155,21,4,14488.77
927,6930,7,3,17134.2
928,4723,54,3,19925.16
929,8914,19,4,29254.6
930,7975,31,2,35637.71
931,9189,33,1,31079.25
932,7150,28,3,36345.84
933,1211,50,2,21505.39
934,4363,54,2,15930.48
935,5771,21,3,13374.75
936,7008,55,2,6573.18
937,3234,38,2,8694.69
938,4793,3,1,6339.01
939,2048,57,3,2304.54
940,8449,44,1,10196.13
941,1167,21,4,14850.62
942,2968,11,1,28434.02
943,1960,39,3,1020.4
944,5049,46,2,4165.83
945,6142,53,2,14843.95
946,3142,27,2,39384.23
947,5058,35,1,1639.09
948,5073,21,4,13460.89
949,3015,31,2,31562.71
950,8259,55,1,6924.04
951,9086,8,1,23335.37
952,3020,32,3,26376.25
953,696,23,2,18439.06
954,5960,37,3,36578.34
955,6444,3,3,6265.6
956,445,54,4,19653.5
957,1818,10,3,20125.68
958,4417,57,3,2916.67
959,1793,57,1,2218.4
960,3331,60,2,21861.56
961,4714,54,1,17157.34
962,9944,23,3,16823.61
963,204,39,1,1009.26
964,9294,5,3,26223.67
965,5096,59,4,27886.62
966,1639,46,2,4175.46
967,545,43,4,16364.01
968,7793,40,3,40610.12
969,8213,3,1,5734.4
970,655,38,1,6950.0
971,7100,49,4,23814.82
972,4832,44,2,13488.95
973,1765,4,4,14044.85
974,9973,56,2,28419.18
975,7775,11,2,34457.64
976,4915,11,1,30606.89
977,2018,59,1,25608.22
978,491,48,1,25552.66
979,3692,19,3,26676.5
980,3019,4,1,15259.06
981,8052,32,1,33188.6
982,7524,31,2,29636.91
983,3061,45,3,24147.4
984,1161,36,1,16579.32
985,8479,51,2,44191.42
986,1693,18,3,20036.43
987,2381,50,3,25201.87
988,1618,55,2,5018.9
989,2427,33,2,34019.81
990,3739,3,3,5316.86
991,416,6,1,7513.66
992,8456,10,2,17602.29
993,4045,43,2,17986.05
994,2706,19,2,28446.12
995,3738,1,2,5742.84
996,80,45,4,30337.67
997,9454,35,2,2059.8
998,6893,13,4,31276.7
999,3873,52,3,22190.14
1000,4639,33,4,36162.06
1001,399,20,3,30784.01
1002,1191,9,4,15781.3
1003,3360,10,4,16290.05
1004,1005,34,1,35513.39
1005,4266,19,3,32182.31
