date,close,high,low,open,volume,daily_return,return_5d,return_10d,volatility_10d,rolling_max,drawdown,volume_mean_20d,volume_std_20d,volume_zscore,high_52w,dist_from_52w_high
2020-02-19,1929.6109619140625,1959.1741998054745,1924.4713384187853,1946.6548131026816,1760463,-0.00875525561464785,0.011793222431925487,0.023200079021520992,0.007799109123991293,1989.4906005859373,-0.030097975157178047,2214047.25,838660.99694439,-0.5408433820728595,1989.4906005859373,-0.030097975157178047
2020-02-20,1894.8638916015625,1945.468435424528,1889.9878776536057,1936.7708431318413,2317278,-0.01800729317894889,-0.01603611274195904,0.013367178555744319,0.009632159461099245,1989.4906005859373,-0.04756328527337886,2226417.85,838246.9428932028,0.10839305859726349,1989.4906005859373,-0.04756328527337886
2020-02-24,1858.44775390625,1914.323613436944,1850.8481393920104,1894.1608586972504,3092877,-0.01921833956344654,-0.03152196571905197,-0.009922557630453244,0.011544717091158181,1989.4906005859373,-0.06586753746968849,2315090.2,831022.5025012983,0.9359395174726748,1989.4906005859373,-0.06586753746968849
2020-02-25,1894.2928466796875,1912.3031915609604,1854.626246066677,1858.579736406468,2674567,0.019287651588856924,-0.02137758188291483,-0.0026829405763945102,0.012642888624746735,1989.4906005859373,-0.047850315994562874,2371363.5,814361.8755607848,0.3723203517984046,1989.4906005859373,-0.047850315994562874
2020-02-26,1865.6956787109373,1901.1012014086173,1856.338958349384,1892.4036104437369,2686842,-0.015096487335036546,-0.0415886556167675,-0.013838719262265431,0.013474473140034747,1989.4906005859373,-0.06222443164021001,2418554.4,803305.5576087346,0.33397951434399853,1989.4906005859373,-0.06222443164021001
2020-02-27,1849.7943115234373,1862.4893661325689,1832.8381868336296,1862.4893661325689,2349001,-0.008523023003669472,-0.041364115340354224,-0.030058709121337346,0.013211208968653656,1989.4906005859373,-0.07021711438161969,2420666.4,803051.6552535716,-0.08924133277251119,1989.4906005859373,-0.07021711438161969
2020-02-28,1757.23876953125,1818.1664320956395,1748.3214302345118,1816.8486018718445,4298076,-0.05003558580302969,-0.07263061092688305,-0.08750201100350119,0.01905053814067948,1989.4906005859373,-0.11673934573316674,2530641.85,901226.4757056092,1.9611431728258975,1989.4906005859373,-0.11673934573316674
2020-03-02,1758.2490234375,1804.504775759189,1744.543504124845,1787.8562311485755,2667076,0.0005749098664147301,-0.053915279704873864,-0.08373772982533567,0.01922388026003625,1989.4906005859373,-0.11623155046841281,2499634.5,884335.7357037972,0.18934155122289834,1989.4906005859373,-0.11623155046841281
2020-03-03,1788.91064453125,1809.8202613223184,1767.6496921264586,1774.6781203257683,2757585,0.017438724938862338,-0.05563142062915516,-0.0758197372623074,0.02026301692521857,1989.4906005859373,-0.10081975556738655,2401110.1,716916.0319207,0.4972338239458293,1989.4906005859373,-0.10081975556738655
2020-03-04,1830.2022705078125,1840.085995558608,1779.070509143144,1806.3056626164464,3237002,0.023081994678041617,-0.01902422169281548,-0.05982168550522349,0.02219236787315931,1989.4906005859373,-0.08006488195079271,2387493.25,697070.5220415184,1.2186840830853585,1989.4906005859373,-0.08006488195079271
2020-03-05,1866.9698486328125,1886.9129668792264,1830.9491611030492,1832.3986883415575,3937056,0.020089352263123583,0.009285106458798653,-0.03246307909606483,0.023612758694961124,1989.4906005859373,-0.06158398130508404,2462379.95,778613.3788719225,1.8939772806582813,1989.4906005859373,-0.06158398130508404
2020-03-06,1859.4141845703125,1865.7397257577077,1820.011195732009,1843.2049182493115,2595027,-0.0040470198637825305,0.05814543635770009,-0.01870831313445287,0.023035212809694092,1989.4906005859373,-0.06538176957323405,2460128.05,778137.4159260279,0.17336134625972552,1989.4906005859373,-0.06538176957323405
2020-03-09,1732.8148193359375,1827.303175465061,1700.0008704940635,1822.9983494962185,4940975,-0.06808561873138042,-0.014465643809565054,-0.06760100428233518,0.03098806760255187,1989.4906005859373,-0.12901583006946832,2603004.7,948929.9621976428,2.463796479337058,1989.4906005859373,-0.12901583006946832
2020-03-11,1716.429931640625,1745.9494150641888,1686.8227215613406,1698.243917071912,6796449,-0.009455648412328155,-0.04051667595147945,-0.09389409633828283,0.029630402454259974,1989.4906005859373,-0.1372515501530349,2823675.55,1331235.43762996,2.98427561173766,1989.4906005859373,-0.1372515501530349
2020-03-12,1554.9080810546875,1676.6317262930647,1544.804714566684,1672.7660689703312,8728786,-0.09410337562195104,-0.15041735762722075,-0.16658000616208846,0.04002600121297352,1989.4906005859373,-0.21843909159623984,3193323.85,1829515.121164341,3.02564438301943,1989.4906005859373,-0.21843909159623984
2020-03-13,1586.93115234375,1598.9672918070366,1323.1454768684407,1482.91040158153,8029720,0.020594832375777194,-0.14999636790821003,-0.14210399369387228,0.041757640980705425,1989.4906005859373,-0.20234297569620432,3513789.5,2083242.4327543003,2.1677412234875564,1989.4906005859373,-0.20234297569620432
2020-03-16,1490.3779296875,1618.5149147914833,1472.3236153827022,1541.8611347314716,7844271,-0.06084272938599122,-0.1984690973883757,-0.15186373330184155,0.04290658009819548,1989.4906005859373,-0.2508746061687552,3823705.65,2245479.1938592,1.7905155215845232,1989.4906005859373,-0.2508746061687552
2020-03-17,1456.6417236328125,1520.7761300412535,1426.0241551731856,1519.8975765288092,5713248,-0.022636007540558056,-0.15937830899262628,-0.1715384429533332,0.04256831900169954,1989.4906005859373,-0.26783181423234276,4034362.3,2213417.5967081506,0.7585038189345203,1989.4906005859373,-0.26783181423234276
2020-03-18,1453.478515625,1505.444961717736,1430.065050105716,1473.1581298385252,7258778,-0.002171575862816577,-0.1531967085683985,-0.187506363121979,0.04119427534274396,1989.4906005859373,-0.269421772992078,4308565.0,2257994.9260672363,1.3065631662593697,1989.4906005859373,-0.269421772992078
2020-03-19,1448.1248779296875,1491.5770105495913,1368.8313553680316,1380.2917072119285,5135111,-0.00368332771194102,-0.0686749296798107,-0.20876238584935902,0.0389076243452958,1989.4906005859373,-0.272112732021357,4441009.4,2222891.646625216,0.31225165700441654,1989.4906005859373,-0.272112732021357
2020-03-20,1590.6939697265625,1654.01380298831,1439.850432028882,1442.5053498506932,8547498,0.09845082697612306,0.0023711283109257852,-0.14798090023176735,0.053556927607214706,1989.4906005859373,-0.2004516285434687,4780361.15,2308547.339948732,1.6318213557117958,1989.4906005859373,-0.2004516285434687
2020-03-23,1477.6385498046875,1548.701885235918,1431.664271337375,1433.6554594755355,7003490,-0.07107301723241521,-0.008547751297876327,-0.20532038420146215,0.05621779194938226,1989.4906005859373,-0.2572779437261483,5014671.75,2283071.79647514,0.8711150709629714,1989.4906005859373,-0.2572779437261483
2020-03-24,1507.240966796875,1566.401358064908,1445.0273555220704,1462.9038652167444,6350865,0.02003359820038564,0.03473691735114515,-0.13017770278852336,0.05496173738209161,1989.4906005859373,-0.24239854847619383,5177571.15,2254788.0374083375,0.5203566058247268,1989.4906005859373,-0.24239854847619383
2020-03-25,1548.9671630859375,1601.7999697038554,1486.7535630400423,1504.4530102190906,2765520,0.027683825750661084,0.06569663495843092,-0.09756458184961891,0.05642480470778065,1989.4906005859373,-0.22142524190376092,5182118.8,2249559.7245501378,-1.0742541189846677,1989.4906005859373,-0.22142524190376092
2020-03-26,1584.9415283203125,1621.3139861607938,1524.4094929684998,1620.915683700213,4556067,0.02322474361735649,0.09447848902798017,0.01931525575791815,0.04832783745392578,1989.4906005859373,-0.20334304276003037,5275580.05,2178129.262205933,-0.3303353306365767,1989.4906005859373,-0.20334304276003037
2020-03-27,1614.6319580078125,1637.1987516111003,1549.0555323193205,1610.6495826660555,4331250,0.01873282336097626,0.015048770371189013,0.017455581247586505,0.04825586870495241,1989.4906005859373,-0.1884194087007613,5374692.5,2080879.4108464865,-0.501443041130161,1989.4906005859373,-0.1884194087007613
2020-03-30,1573.92333984375,1685.8723432118886,1560.6930462936018,1562.8611853607324,8513547,-0.025212320344687233,0.06516126020926394,0.056056526664862494,0.04418018855948792,1989.4906005859373,-0.20888123855412835,5585466.05,2177346.5022182344,1.3447932825652387,1989.4906005859373,-0.20888123855412835
2020-03-31,1616.048095703125,1641.623819948526,1575.2508892228443,1626.0483271440046,3927593,0.02676417255719521,0.07218960425251875,0.10943416592019539,0.04333461516135539,1989.4906005859373,-0.18770759950955657,5648491.9,2105481.7605270604,-0.8173421077602742,1989.4906005859373,-0.18770759950955657
2020-04-01,1512.1964111328125,1623.7029204540909,1506.2228481334582,1615.8709372384842,4941878,-0.06426274369336005,-0.023738884096076163,0.040398186059574126,0.04948692951468384,1989.4906005859373,-0.2399077378463381,5757706.55,2001728.4522979483,-0.4075620492197347,1989.4906005859373,-0.2399077378463381
2020-04-03,1463.92138671875,1539.8520663031763,1460.2045456323224,1539.8520663031763,5735369,-0.03192377925159795,-0.07635621847186824,0.010908250406999498,0.05082927682890904,1989.4906005859373,-0.2641727554341793,5882624.9,1912092.747041129,-0.07701294836658512,1989.4906005859373,-0.2641727554341793
2020-04-07,1571.0028076171875,1580.427784361153,1508.877794424841,1513.3026559920695,5427577,0.07314697487851518,-0.02702111163738896,-0.012378975770405365,0.04589829041104695,1989.4906005859373,-0.21034921846099616,5957150.95,1860625.5653823542,-0.2846214519744998,1989.4906005859373,-0.21034921846099616
2020-04-08,1509.2760009765625,1598.26001102566,1505.337917361377,1557.551284277498,6285615,-0.03929134075466667,-0.04107400737421263,0.021410818752702898,0.041324795308113414,1989.4906005859373,-0.24137565639563402,6141680.35,1684286.6924391612,0.08545733374616654,1989.4906005859373,-0.24137565639563402
2020-04-09,1562.9942626953125,1574.189186857372,1532.0644078114144,1549.1001290927177,5307397,0.035592073076092134,-0.0328293651339191,0.03699030024172045,0.04232280310556127,1989.4906005859373,-0.21437464332076497,6160001.45,1672490.007848206,-0.5097814910696805,1989.4906005859373,-0.21437464332076497
2020-04-13,1556.8880615234375,1581.446051409625,1545.1621744606632,1558.4367635883325,2990438,-0.00390673294049404,0.029554130707892368,0.005113664528381356,0.0415677720109182,1989.4906005859373,-0.21744387178059113,5969700.9,1807353.6148593575,-1.6484117305576846,1989.4906005859373,-0.21744387178059113
2020-04-15,1535.5596923828125,1603.569791342537,1529.0551676495263,1579.675539484784,4761399,-0.013699359425850322,0.04893589663624853,-0.03115688185029375,0.04103908597586761,1989.4906005859373,-0.22816438945197065,5771331.55,1703316.4184500969,-0.592921279370377,1989.4906005859373,-0.22816438945197065
2020-04-16,1518.6571044921875,1561.8879895870102,1482.3732319287387,1513.2586858096518,6245533,-0.01100744436993939,-0.03331992971062547,-0.05944069980755373,0.04040976842320855,1989.4906005859373,-0.23666032699781625,5682122.2,1623670.8259115869,0.34699816675198364,1989.4906005859373,-0.23666032699781625
2020-04-17,1598.4373779296875,1638.9248721259069,1551.356881442027,1592.950591326668,9895823,0.05253343444119807,0.059075594454184754,0.015575115677724849,0.04352873502349278,1989.4906005859373,-0.19655947232979049,5784699.8,1820349.5295591175,2.2584251723325357,1989.4906005859373,-0.19655947232979049
2020-04-20,1609.4552001953125,1619.4996160992257,1595.1628732343468,1619.4996160992257,3244282,0.006892870761002534,0.02972559695764998,-0.004079640652615568,0.04273903433328732,1989.4906005859373,-0.19102146060840808,5661251.5,1907100.3529598438,-1.2673530767527954,1989.4906005859373,-0.19102146060840808
2020-04-21,1537.772216796875,1588.171348629868,1528.966677147377,1561.97618882531,5122541,-0.04453866338729939,-0.01227823964932806,0.016913018359105303,0.03977526155020908,1989.4906005859373,-0.22705228346191927,5554439.65,1872425.1938895097,-0.23066269958846022,1989.4906005859373,-0.22705228346191927
2020-04-22,1565.958740234375,1584.1006753430524,1521.4003992683472,1537.7723894883732,3829836,0.018329452912220878,0.019796721678979834,0.06970138864104758,0.03809893508981897,1989.4906005859373,-0.2128845746880258,5489175.9,1910177.4527532696,-0.8686836385846143,1989.4906005859373,-0.2128845746880258
2020-04-23,1662.199462890625,1681.4476131996207,1558.3036782376762,1575.250921839645,5934366,0.061458019412341525,0.09451926835481106,0.05804996326630363,0.03597811237595331,1989.4906005859373,-0.16451001959944908,5358519.3,1774530.5878108602,0.3245064942556951,1989.4906005859373,-0.16451001959944908
2020-04-24,1609.3668212890625,1638.9248170676028,1599.8533666882358,1628.9688762062726,2987102,-0.03178477841021832,0.006837579945440764,0.06631710849953043,0.03498733683700822,1989.4906005859373,-0.1910658834904383,5157699.9,1805566.5405249915,-1.2021699844797031,1989.4906005859373,-0.1910658834904383
2020-04-27,1625.34033203125,1659.323294712739,1615.0746735203993,1621.535015426025,3374741,0.009925338667907457,0.009869881332521535,0.03988886640468192,0.03356837692328959,1989.4906005859373,-0.18303693842405644,5008893.7,1824594.7479843106,-0.8956250158043598,1989.4906005859373,-0.18303693842405644
2020-04-28,1645.208251953125,1653.1287130143148,1621.8006633353564,1650.4737953809945,2678505,0.012223852155963666,0.06986472637672914,0.05672867087391298,0.03351129580121153,1989.4906005859373,-0.1730505027424686,5004542.95,1830320.3810404832,-1.2708365016826815,1989.4906005859373,-0.1730505027424686
2020-04-29,1686.44775390625,1692.5540853553166,1637.2433077892472,1658.43835454102,4241510,0.025066432717054,0.07694264898310266,0.09826258286924427,0.03321590699073555,1989.4906005859373,-0.1523218288090611,4988815.1,1835720.460136855,-0.407090903123827,1989.4906005859373,-0.1523218288090611
2020-04-30,1782.73291015625,1798.2642216204772,1718.793643418022,1752.2456490199531,5915544,0.057093471189355594,0.07251443040175998,0.17388770966331135,0.03536265375724221,1989.4906005859373,-0.10392493956432555,5068029.8,1840029.430070298,0.4605981763930923,1989.4906005859373,-0.10392493956432555
2020-05-04,1708.394775390625,1739.8555846418476,1693.5273052018383,1739.8555846418476,3729348,-0.04169897483920326,0.061532245347424075,0.0687905569396503,0.03726309558302621,1989.4906005859373,-0.14129035096347023,4828819.85,1671817.635949236,-0.6576505872159519,1989.4906005859373,-0.14129035096347023
2020-05-05,1710.43017578125,1749.5901992081394,1705.3415851664563,1730.2092846521136,2905528,0.0011914110368076436,0.05235201641963805,0.06273860594173963,0.03731354455748275,1989.4906005859373,-0.14026727481019485,4777716.6,1715856.711160426,-1.091110107168475,1989.4906005859373,-0.14026727481019485
2020-05-06,1684.633544921875,1728.970643342912,1675.7838203656254,1716.6696126328166,3517431,-0.015081954951825072,0.023963709713919812,0.09550265411278325,0.033815552178678654,1989.4906005859373,-0.15323372504211727,4706494.25,1738103.006713416,-0.6841155244581293,1989.4906005859373,-0.15323372504211727
2020-05-07,1674.05810546875,1711.9348603534588,1666.712791146767,1690.2973278240097,3166754,-0.006277590449865755,-0.007346594881935897,0.06903078762994475,0.03401032944348188,1989.4906005859373,-0.15854937692306126,4578063.5,1752912.8661857208,-0.805122449167118,1989.4906005859373,-0.15854937692306126
2020-05-08,1675.60693359375,1716.4041437629028,1669.279358686659,1716.050133161251,2686530,0.0009251937671341803,-0.060090872812299634,0.008066102175131817,0.0281676248393393,1989.4906005859373,-0.15777087205123938,4441011.15,1789765.1371130242,-0.9802856886742477,1989.4906005859373,-0.15777087205123938
2020-05-11,1712.6871337890625,1726.9351678637013,1689.4123163915076,1689.4123163915076,2449841,0.02212941439421301,0.002512509672980112,0.06419935538203969,0.026256447815952683,1989.4906005859373,-0.13913283466398468,4249222.45,1787212.8075263947,-1.006808726091465,1989.4906005859373,-0.13913283466398468
2020-05-12,1725.25390625,1731.4487138128366,1690.5187352726662,1711.00587046125,3256595,0.007337459488666376,0.008666667998872946,0.061472401963891476,0.026232221860486737,1989.4906005859373,-0.13281625671320854,4146682.35,1782129.8494011795,-0.4994514570860714,1989.4906005859373,-0.13281625671320854
2020-05-13,1725.3868408203125,1764.6353537885186,1704.1474985480334,1764.6353537885186,2656665,7.705217755549221e-05,0.02419119340303033,0.04873461385329336,0.026208187839727722,1989.4906005859373,-0.13274943831744765,4129993.7,1795043.3169971192,-0.820776126152038,1989.4906005859373,-0.13274943831744765
2020-05-14,1683.5272216796875,1701.890398959459,1673.5712821906548,1690.297282138001,2263146,-0.02426100521360386,0.005656384434927331,-0.0017317656119484326,0.0266657577715121,1989.4906005859373,-0.1537898087159289,4005081.05,1835265.8486263694,-0.9491458969302871,1989.4906005859373,-0.1537898087159289
2020-05-15,1675.164306640625,1696.8461308169435,1650.6505059178387,1695.607147829668,3173682,-0.004967496177886943,-0.00026415917972821834,-0.06033915843635662,0.01762959613079728,1989.4906005859373,-0.1579933546068215,3851488.5,1765094.3016305345,-0.3840058286822779,1989.4906005859373,-0.1579933546068215
2020-05-18,1721.802490234375,1728.3070165634413,1656.7570108859732,1687.6425730258863,3727694,0.02784096068001718,0.005322254290044182,0.007848136178410181,0.015610362352944362,1989.4906005859373,-0.1345510807001168,3543082.05,1045659.065440773,0.17655080523036573,1989.4906005859373,-0.1345510807001168
2020-05-19,1724.5015869140625,1740.2540317123694,1684.1025729513642,1684.1025729513642,3198693,0.0015675994749666522,-0.00043606296627529684,0.008226825819642292,0.015611619049858977,1989.4906005859373,-0.13319440342861194,3540802.6,1046394.1385756686,-0.3269414338135275,1989.4906005859373,-0.13319440342861194
2020-05-20,1728.8822021484375,1737.112489361271,1709.5012833783433,1725.6963228504867,2778505,0.0025402210514713364,0.0020258421157675066,0.026266043057224353,0.014562876635548297,1989.4906005859373,-0.13099252560466804,3423600.8,989639.7323782225,-0.6518491314508539,1989.4906005859373,-0.13099252560466804
2020-05-21,1762.156982421875,1768.17483789452,1717.864179052692,1722.156273544913,3400908,0.019246412642855537,0.04670536937545755,0.05262593733474774,0.015045064703091951,1989.4906005859373,-0.11426724916272982,3402154.4,985009.7023867528,-0.001265368246606897,1989.4906005859373,-0.11426724916272982
2020-05-22,1787.9541015625,1798.2640524057372,1735.6522503842284,1749.6790423762068,3663418,0.014639512482690353,0.06733058630413624,0.0670486411319593,0.015231591976928695,1989.4906005859373,-0.10130055350051993,3288607.0,789168.1497394287,0.4749444083922506,1989.4906005859373,-0.10130055350051993
2020-05-26,1719.50146484375,1791.1842330642048,1703.57196079476,1783.21948103971,4575317,-0.038285455235639976,-0.0013364049614725815,0.0039787366415322545,0.01971567991156865,1989.4906005859373,-0.1357076709297702,3368017.75,835764.2899092797,1.4445451481673734,1989.4906005859373,-0.1357076709297702
2020-05-27,1774.63525390625,1778.7945811082425,1717.952726654913,1733.660987259227,3482160,0.03206382209596437,0.02907139510488932,0.028622655179830758,0.02206838098525205,1989.4906005859373,-0.10799515545155573,3373388.7,836154.8372895052,0.13008511719264204,1989.4906005859373,-0.10799515545155573
2020-05-28,1773.7506103515625,1782.3348012872227,1744.54651479919,1759.7680001785711,3475681,-0.0004984931707742168,0.025952264502097533,0.028030681808292934,0.02207773336832892,1989.4906005859373,-0.10843981377486069,3413247.5,820133.7890181137,0.07612599411950466,1989.4906005859373,-0.10843981377486069
2020-05-29,1745.4757080078125,1772.2904213373934,1736.6702737383634,1754.0157153112448,7237735,-0.015940742841038857,-0.00946639520795478,0.036796842682661035,0.02107049813471212,1989.4906005859373,-0.12265194543078435,3563058.75,1175889.0670492633,3.1250194877830695,1989.4906005859373,-0.12265194543078435
2020-06-01,1809.989990234375,1823.0433344983803,1753.2189832363338,1761.0952600251344,3747773,0.03696085939814964,0.012324638900192086,0.08048505036746478,0.023192282297930477,1989.4906005859373,-0.09022440734261143,3454670.2,1039649.6831391955,0.28192457974399937,1989.4906005859373,-0.09022440734261143
2020-06-02,1811.6712646484373,1841.6275586897823,1805.387982233691,1823.2200896153145,2443886,0.0009288860287257616,0.05360262941855809,0.05219458963718249,0.02217499485768006,1989.4906005859373,-0.08937932950531624,3390397.1,1061284.5738429131,-0.8918541956872904,1989.4906005859373,-0.08937932950531624
2020-06-03,1816.109130859375,1831.7304078836128,1792.8990545971644,1821.168366466827,3699799,0.0024495979472296536,0.02337036687501537,0.05312117114907444,0.02216015064142522,1989.4906005859373,-0.0871486749801676,3430110.65,1057038.120046031,0.255135879099853,1989.4906005859373,-0.0871486749801676
